,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
806,311 78 265 240 240 196 240 240 240 240 240 78 265 240 240 196 78 196 240 240 78 240 265 240 240 196 240 240 240 78 265 240 240 196 78 196 240 240 78 240 265 240 240 265 240 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 265 240 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 265 240 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 240 196 78 240 265 240 240 240 4 240 240 331 265 265 4 168 265 6 240 4 240 240 265 240 4 240 240 78 219,0,0,0,0,0,0
807,311 240 240 78 240 265 240 240 240 196 78 265 240 240 196 240 78 240 265 240 240 240 265 240 240 240 265 240 240 196 78 240 265 240 240 265 240 240 240 265 240 240 240 196 78 265 240 240 196 78 265 240 240 196 240 240 240 240 78 265 240 240 240 196 240 78 240 265 240 240 196 78 265 240 240 196 78 196 78 240 265 240 240 240 196 240 240 78 265 240 240 265 240 240 240 265 240 240 240 78 265 240 240 78 219,0,0,0,0,0,0
808,240 240 78 265 311 78 240 196 240 78 240 265 240 240 240 196 78 196 78 265 240 240 240 240 196 240 78 240 265 240 240 196 240 78 240 196 78 265 240 240 196 78 265 240 240 196 240 78 265 240 240 265 240 240 196 78 265 240 240 240 240 240 265 240 240 240 196 240 240 78 265 240 240 196 78 240 196 240 240 78 240 265 240 240 196 78 265 240 240 240 196 78 265 240 240 240 265 240 240 196 78 265 240 240 240 196 240 78 265 240 78 240 13 5 221 78 5 6 9 195 10 195 13 195 140 42 221 221 142 3 221 140 4 122 78 42 160 159 120 168 4 4 118 6 195 240 240 240 13 78 5 221 78 5 6 9 195 10 195 5 140 3 195 3 10 221 6 6 13 78 42 42 160 159 192 125 120 168 240 3 6 6 78 102 221 221 42 221 221 221 221 102 78 168 102 102 78 168 102 78 78 42 160 159 120 168 240 3 6 6 78 78 168 102 78 168 102 78 4 240 240 240 78 78 168 102 78 168 102 78 4 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 4 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 168 102 78 168 102 78 168 78 4 5 221 78 5 6 9 195 10 195 13 195 140 221 221 142 3 221 140 4 240 5 140 195 221 221 142 4 221 240 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 118 6 195 10 221 6 240 240 240 240 240 240 240 5 5 240 91 78 140 240 221 195 120 140 4 140 4 140 4 140 4 140 195 240 6 10 221 221 221 140 4 240 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 197 221 195 5 5 221 221 221 221 160 159 120 140 4 140 4 140 4 140 4 140 4 140 4 140 4 221 221 140 4 140 4 140 4 140 3 221 168 102 102 6 13 5 221 78 5 6 9 195 10 33 195 33 195 33 195 33 195 33 195 33 195 33 195 5 197 192 4 6 91 38 195 221 221 221 33 197 140 3 197 33 197 221 4 5 5 41 13 78 4 3 140 4 221 221 221 33 197 140 3 197 33 197 221 195 5 5 221 221 221 221 160 159 120 140 4 140 4 140 4 140 4 140 4 140 4 140 4 78 140 240 6 10 221 221 221 6 221 221 221 33 197 140 3 197 33 221 33 3 221 221 33 221 221 195 120 4 140 240 6 4 140 221 221 221 33 33 120 140 4 221 4 240 6 10 5 5 140 4 4 38 91 10 6 5 4 102 240 240 78 265 240 78 240 78 78 219 91,0,0,0,0,0,0
809,4 240 4 4 168 4 160 120 11 45 33 192 125 192 5 5 192 192 33 192 6 6 33 192 192 192 125 125 125 125 125 125 125 125 125 125 125 125 5 5 221 220 192 3 3 5 33 6 33 5 3 33 33 33 33 192 33 6 5 125 125 125 125 125 125 125 125 125 125 91 195 125 125 91 5 192 6 6 5 5 192 192 5 125 125 125 125 125 125 125 125 91 45 195 192 125 195 125 195 5 192 125 195 6 125 125 195 6 5 6 125 3 125 220 6 5 3 3 3 3 3 3 3 6 240 4 4 4 91 91 91 91 91 174 102 221 221 201 168 168 102 331 240 331 102 3 197 5 192 91 91 5 30 146 146 146 146 146 146 3 168 146 265 4 120 168 168 3 4 168 3 4 168 3 4 168 160 159 120 240 240 168 3 4 168 3 4 168 3 240 4 240 168 160 159 120 4 168 168 4 3 240 240 4 168 168 3 4 168 3 4 240 168 3 3 168 3 168 3 3 168 168 168 3 45 45 4 168 4 168 168 168 4 3 168 3 3 168 168 3 3 168 168 3 3 168 168 3 3 168 168 3 3 168 3 168 3 3 168 168 3 3 168 168 3 168 168 3 168 6 168 3 45 4 270,0,0,0,0,0,0
810,102 4 102 4 3 4 168 3 102 4 4 168 45 4 240 42 102 102 4 168 240 102 168 4 168 102 102 4 168 168 168 168 102 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 168 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 168 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 240 240 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 3 102 168 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 168 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 168 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 240 240 168 240 3 240 102 168 240 3 240 102 102 168 4 42 168 3 102 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 240 168 3 102 168 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 168 168 102 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 240 3 240 102 168 102 168 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 168 168 102 102 6 6 168 4 168 42 221 221 221 221 221 221 221 221 168 3 102 168,0,0,0,0,0,0
811,240 13 78 240 240 78 265 240 240 240 78 240 240 13 78 265 240 240 240 13 78 265 240 240 240 13 221 221 221 33 197 140 3 197 33 197 221 195 5 5 221 221 221 221 160 159 120 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 221 240 240 10 4 78 221 221 120 140 140 4 4 240 240 6 10 4 78 221 221 221 221 78 240 240 78 219,0,0,0,0,0,0
812,174 174 174 174 174 174 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 63 63 221 221 221 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192,0,0,0,0,0,0
813,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 5 221 220 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 197 192 4 4 4 4 4 4 4 4 4,0,0,0,0,0,0
814,311 240 240 240 78 78 265 240 240 78 78 265 240 240 240 240 240 4 78 78 265 240 240 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 118 6 38 4 78 78 265 240 240 240 240 78 78 265 240 4 78 78 265 240 240 265 265 19 3 78 78 265 240 240 240 240 265 265 19 3 78 78 265 240 240 240 240 265 265 19 3 78 78 265 3 240 240 240 240 265 265 78 265 265 78 265 265 265 265 265 19 4 265 78 78 265 240 240 240 240 265 265 19 3 265 265 78 265 265 78 265 265 265 265 265 19 4 265 78 78 265 240 240 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 4 4 4 4 4 240 240 78 78 265 240 240 240 240 240 78 78 265 240 240 265 265 78 265 265 78 265 265 33 39 5 4 265 265 78 265 265 4 4 265 265 78 265 265 4 265 265 265 4 6 265 4 78 78 265 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 4 4 4 4 4 118 6 38 4 78 78 265 240 240 265 265 78 265 265 78 265 265 33 5 4 265 265 78 265 265 4 4 265 265 78 265 265 4 4 265 265 265 4 6 265 4 78 78 265 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 4 4 4 4 4 118 6 38 4 78 78 265 240 78 240 4 240 240 4 219,0,0,0,0,0,0
815,168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 6 265 78 265 4 240 78 78 265 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 91 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 78 265 102 102 102 13 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 78 265 195 102 168 54 102 6 102 102 102 102 102 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 78 265 240 168 54 102 6 265 78 78 78 265 78 240 265 102 102 102 13 102 102 102 102 6 195 240 5 197 192 3 3 6 91 240 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 3 168 54 102 6 102 168 102 197 91 102 168 54 102 6 102 102 102 102 102 102 6 265 78 4 78 78 265 168 91 168 54 168 54 102 6 265 78 78 265 102 102 5 91 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 78 102 168 54 102 6 195 5 102 6 78 3 102 168 54 102 6 265 78 78 265 102 102 102 13 102 91 102 6 91 102 102 168 54 102 6 265 78 78 78 265 240 78 240 219,0,0,0,0,0,0
816,102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 6 102 168 54 102 6 102 102 91 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 78 78 265 240 78 240 265 102 102 102 13 168 54 102 6 102 102 102 102 102 102 102 102 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 168 54 102 6 265 78 78 78 265 102 195 168 54 102 6 195 5 197 192 3 3 6 91 195 102 168 54 102 6 102 102 102 102 102 102 6 265 78 4 4 4 4 4 78 78 265 195 3 195 102 168 54 102 6 4 168 54 102 6 102 102 102 102 102 102 6 265 78 4 78 78 265 102 54 102 102 168 54 102 6 195 5 197 192 168 54 102 6 265 78 78 265 102 3 6 5 3 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 91 102 102 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 197 102 168 54 91 168 54 192 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 195 195 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 78 265 240 240 78 219,0,0,0,0,0,0
817,168 54 102 6 102 102 102 102 168 54 102 6 102 102 102 102 91 102 168 54 102 6 102 102 102 102 168 54 102 6 102 102 102 78 240 240 240 168 54 102 6 265 78 78 78 265 240 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 240 195 102 102 78 168 102 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 6 168 54 102 6 102 102 102 102 102 102 6 265 78 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 4 78 78 265 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 4 78 78 265 240 78 240 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 6 265 78 4 78 78 265 240 240 78 219,0,0,0,0,0,0
818,240 78 240 265 102 102 102 13 78 195 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 6 265 78 78 78 265 240 168 54 102 6 265 78 78 78 265 240 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 102 168 54 102 240 168 54 102 6 78 265 195 91 102 168 54 102 6 102 102 102 102 102 102 102 168 54 102 6 102 195 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 102 168 54 102 3 102 102 168 54 102 6 195 5 197 192 3 3 6 91 195 102 168 54 102 102 3 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 78 78 265 240 240 78 219 91,0,0,0,0,0,0
819,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 45 45 5 197 192 192 6 5 197 192 3 3 6 91 268 5 197 192 3 3 6 91 5 5 5 5 197 192 6 197 192 4 4 268 268 268 268 268 4 268 268 4 268 4 268 4 268 268 6 91 6,0,0,0,0,0,0
820,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 45 45 5 197 192 192 6 5 197 192 3 3 6 91 268 5 197 192 3 3 6 91 5 5 5 5 197 192 6 197 192 4 4 268 268 268 268 268 4 268 268 4 268 4 268 4 268 268 6 91 6,0,0,0,0,0,0
821,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 5 197 192 3 3 6 91 5 5 5 5 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 5 221 220 196 230 229 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 196 229 196 196 229 196 230 229 196 230 196 196 230 230 230 196 196 230 196 229 230 229 196 196 5 5 5 5 5 6 265 195 195 4 4 4 4 195 195 195 195 4 4 4 4 4 4 4 195 4 195 195 4 195 195 195 4 195 4 195 195 4,0,0,0,0,0,0
822,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 125 125 192 125 125 125 125 125 91 45 45 5 5 197 192 192 6 195 195 195 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 221 45 141 141 45 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 195 195 195 195 5 5 5,0,0,0,0,0,0
823,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 125 125 192 125 125 125 125 125 91 45 45 5 5 197 192 192 6 195 195 195 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 221 45 141 141 45 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 195 195 195 195 199 54 174 174 54 5 221 221 5 141 141 6 195 5 3 331 120 6 221 197 192 7 3 195 5 195 141 141 195 195 195 195 195 195 197 120 7 91 192 195 195 195 5 141 141 6 192 192 4 4 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 4 4 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 195 5 221 197 4 4 4 3 3 4 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 6 4 4 192 5 197 192 3 6 91 192 91 45 91 91 91 91 144 91 6 4 4 4 4 6,0,0,0,0,0,0
824,6 91 11 45 221 221 221 33 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 192 243 125 125 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 155 157 266 160 159 159 45 45 78 5 5 197 192 3 3 6 91 102 102 221 221 201 102 174 168 102 102 168 3 168 102 168 3 168 102 168 102 265 168 102 102 102 265 102,0,0,0,0,0,0
825,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 125 125 192 125 125 125 125 125 91 45 45 5 5 197 192 192 6 195 195 195 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 221 45 141 141 45 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 5 3 3 6 195 195 195 195 199 54 174 174 54 5 221 221 5 141 141 6 195 5 3 331 120 6 221 197 192 3 7 91 3 5 195 195 195 195 3 5 120 6 3 7 195 195 195 195 5 4 4 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 4 4 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 195 5 221 197 4 4 4 3 3 4 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 6 4 4 192 5 197 192 3 6 91 192 91 45 45 45 45 5 5 5 5 4 4 4 4 4 4 4 5 221 197 192 140 3 221 3 3 5 221 197 192 140 3 221 5 221 197 192 140 3 3 221 5 221 197 192 140 3 221 3 3 5 45 221 197 192 140 3 221 3 3 5 221 197 192 140 3 221 3 3 5 221 197 192 140 3 221 45 3 3 5 221 197 192 140 3 221 3 3 5 221 197 192 140 3 221 3 3 5 45 221 197 192 140 3 221 3 3 5 221 197 192 140 3 221 3 3 5 221 197 192 140 3 221 45 3 3 5 221 197 192 140 3 221 3 3 5 221 197 192 140 3 221 3 3 78 78 195 195 5 221 221 45 45 45 45 45 45 45 45 140 3 3 4 4 4 195 42 42 221 221 221 221 120 221 221 221 221 6 6 142 3 4 195 78 175 175 4 142 3 38 78 175 175 4 142 3 142 3 4 195 78 175 175 4 142 3 78 78 142 4 78 175 175 4 142 142 3 38 78 175 175 4 142 3 142 3 142 78 175 175 4 142 3 4 195 78 175 175 4 142 3 38 78 175 175 4 142 3 142 3 4 195 78 175 175 4 142 195 78 175 175 4 142 195 78 175 175 4 142 3 38 78 175 175 4 78 4 4 6 6 37 7 6 45 45 45 45 45 45 45 45 45 45 42 221 221 120 6 221 197 192 140 4 6 91 7 195 13 5 197 197 192 3 140 3 6 91 5 197 192 197 140 91 221 15 4 5 197 192 197 140 15 4 42 174 174 174 54 54 5 99 54 54 195 199 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 125 125 91 5 221 140 197 192 140 91 6 54 54 54 195 5 54 54 54 54 175 54 54 54 175 120 6 6 175 7 7 4 3 308 3 308 3 7 7 4 308 308 308 3 7 308 4 7 308 3 7 7 308 3 308 3 4 308 3 4 308 3 4 4 308 3 4 4 308 3 4 4 7 308 3 4 4 3 7 308 3 7 308 3 4 4 7 308 3 4 4 3 7 308 3 7 308 3 7 308 308 3 4 4 3 7 3 308 3 7 308 308 3 4 4 3 7 308 3 7 308 3 7 308 308 162 7 6 174 174 174 54 54 54 6 42 174 174 174 54 54 5 54 54 195 199 54 54 54 195 5 54 54 54 54 175 54 54 54 175 120 6 6 175 7 308 3 4 4 3 7 308 3 162 3 7 6 174 174 174 54 54 54 6 13 195 4 4 4 6 4 6 91 120 7 174 174 195 5 221 5 3 3 197 192 4 6 91 38 15 6 6 6 91 6 91 6 91 6 91 6 91 6 91 6 91 6 91 6 91 6 91 6 91 6 91 6 91 6 91 91 91 91 91 144 91 6,0,0,0,0,0,0
